# test_integration_full v1.0
# variant=all-bts7960+rl-l298n duty_target=40 hold_ms=3000 oc_rl=2500
# csv_cols=t_ms,duty,t_fr,t_fl,t_cr,t_cl,t_rr,t_rl,i_fr,i_fl,i_cr,i_cl,i_rr,i_rl,hc_mm,tf_mm,tf_sig,b1_mv,b2_mv,b3_mv,t_b1a,t_b1b,t_b2a,t_b2b
# ina3221 init_ok=0 (0x40 SDA=D42 SCL=D43)
# event=acs_calibration
# acs_zero_mv fr=0 fl=0 cr=0 cl=0 rr=498 rl=0
# countdown 3...
# countdown 2...
# countdown 1...
# event=baseline
4400,38,-15831,5296,-12131,2645,-12883,-3487,24780,25171,24535,24633,2639,24780,0,170,7,0,0,0,31,31,37,40
4440,36,-15983,5393,-12229,2714,-12980,-3487,24535,24486,25122,24828,2785,24682,0,170,7,0,0,0,31,31,37,40
4480,34,-16139,5485,-12321,2778,-13072,-3487,24291,24633,25024,24633,2737,24682,0,170,7,0,0,0,31,31,37,40
4520,32,-16299,5572,-12408,2839,-13159,-3487,24633,24780,24731,24584,2590,24828,0,170,7,0,0,0,31,31,37,40
4560,30,-16464,5654,-12490,2897,-13240,-3487,24926,25024,24340,24731,2443,24731,0,170,7,0,0,0,31,31,37,40
4600,28,-16644,5735,-12571,2954,-13321,-3487,24193,24682,24340,25073,2785,24731,0,170,7,0,0,0,31,34,36,37
4640,26,-16819,5806,-12641,3004,-13392,-3487,23998,24780,24291,24926,2639,24731,0,170,7,0,0,0,31,34,36,37
4680,24,-16999,5872,-12708,3051,-13458,-3487,24633,24633,24828,24682,2443,24682,0,170,7,0,0,0,31,34,36,37
4720,22,-17184,5933,-12769,3095,-13519,-3487,24095,24780,24144,24828,2737,24682,0,170,7,0,0,0,31,34,36,37
4760,20,-17372,5989,-12824,3135,-13574,-3487,24535,24780,24975,24682,2492,24633,0,170,7,0,0,0,31,34,36,37
4800,18,-17576,6042,-12878,3175,-13628,-3487,24242,24633,24926,24877,2590,24780,0,170,7,0,0,0,31,34,38,37
4840,16,-17773,6087,-12922,3211,-13672,-3487,24584,24780,24633,24486,2639,24731,0,170,7,0,0,0,31,34,38,37
4880,14,-17976,6127,-12961,3244,-13711,-3487,24389,24486,24584,24682,2639,24828,0,170,7,0,0,0,31,34,38,37
4920,12,-18182,6161,-12995,3273,-13745,-3487,24291,24633,24731,24535,2737,24828,0,170,7,0,0,0,31,34,38,37
4960,10,-18392,6190,-13024,3299,-13774,-3487,24389,24584,24584,24682,2785,24682,0,170,7,0,0,0,31,34,38,37
5000,8,-18618,6216,-13049,3323,-13799,-3487,24437,24633,24731,24828,2737,24682,0,170,7,0,0,0,31,33,38,38
5040,6,-18835,6234,-13068,3341,-13818,-3487,24291,24633,24780,24633,12903,24780,0,170,7,0,0,0,31,33,38,38
5080,4,-19056,6248,-13081,3354,-13831,-3487,24486,24682,24780,24975,2737,24780,0,170,7,0,0,0,31,33,38,38
5120,2,-19280,6255,-13089,3362,-13840,-3487,24486,24877,24780,24828,2492,24780,0,170,7,0,0,0,31,33,38,38
5160,0,-19507,6258,-13091,3365,-13841,-3487,24535,24633,24584,24633,2688,24731,0,170,7,0,0,0,31,33,38,38
# drivers_disabled (rl_cut_by_oc=1)
# event=idle
5200,0,-19765,6259,-13091,3364,-13840,-3487,24828,24731,24633,24682,24486,24877,163,170,7,0,0,0,30,32,35,38
5240,0,-19977,6259,-13091,3364,-13840,-3487,24877,24828,24731,24780,24291,24682,163,170,7,0,0,0,30,32,35,38
5280,0,-20160,6259,-13091,3364,-13840,-3487,24780,24682,24633,24682,24389,24780,163,180,7,0,0,0,30,32,35,38
5320,0,-20315,6259,-13091,3364,-13840,-3487,24828,24731,24633,24584,24291,24731,163,190,7,0,0,0,30,32,35,38
5360,0,-20446,6259,-13091,3364,-13840,-3487,24731,24682,24682,24731,24437,24780,163,200,7,0,0,0,30,32,35,38
5400,0,-20559,6259,-13091,3364,-13840,-3487,24828,24731,24584,24633,24340,24780,0,210,7,0,0,0,30,32,35,35
5440,0,-20645,6259,-13091,3364,-13840,-3487,24828,24731,24780,24731,24340,24682,0,220,7,0,0,0,30,32,35,35
5480,0,-20712,6259,-13091,3364,-13840,-3487,24731,24682,24633,24731,24389,24780,0,230,7,0,0,0,30,32,35,35
5520,0,-20761,6259,-13091,3364,-13840,-3487,24828,24731,24633,24682,24340,24780,0,230,7,0,0,0,30,32,35,35
5560,0,-20794,6259,-13091,3364,-13840,-3487,24780,24731,24731,24731,24389,24780,0,230,7,0,0,0,30,32,35,35
5600,0,-20814,6259,-13091,3364,-13840,-3487,24731,24731,24633,24633,24242,24682,0,230,7,0,0,0,30,30,33,33
5640,0,-20820,6259,-13091,3364,-13840,-3487,24780,24731,24682,24780,24291,24633,0,210,7,0,0,0,30,30,33,33
5680,0,-20819,6259,-13091,3364,-13840,-3487,24731,24633,24633,24682,24340,24780,0,210,7,0,0,0,30,30,33,33
5720,0,-20819,6259,-13091,3364,-13840,-3487,24682,24633,24633,24731,24389,24828,0,210,7,0,0,0,30,30,33,33
5760,0,-20819,6259,-13091,3364,-13840,-3487,24731,24780,24682,24682,24340,24731,0,210,7,0,0,0,30,30,33,33
5800,0,-20819,6259,-13091,3364,-13840,-3487,24780,24682,24731,24780,24389,24780,0,210,7,0,0,0,30,33,38,41
5840,0,-20819,6259,-13091,3364,-13840,-3487,24828,24633,24584,24731,24389,24780,0,210,7,0,0,0,30,33,38,41
